,CustomerId,CustomerGender,ProductName,ProductPrice,CostOfGood,ProductCategory,CustomerCountry,CustomerContinent,OrderTime,OrderDay,OrderMonth,QuantitySold,discountPercentage,salePrice,OrderYear,ExpectedProfit,PricePerQuantity,dateOfPurchase,ProfitMade
164,1775,Male,Hat,671.0,382.47,Clothing,Turkey,Asia,20:47:00,26,June,6,2.0,3945.480000000001,2020,288.53,657.5800000000002,2020-06-26,1650.6600000000008
165,2145,Male,Chicken,404.0,298.96,Grocery,Guernsey,Europe,12:23:00,16,April,5,8.0,1858.4,2016,105.04000000000002,371.68,2016-04-16,363.60000000000014
166,1784,Male,Car,677.0,162.48000000000002,Clothing,Burundi,Africa,19:22:00,4,October,9,5.0,5788.349999999999,2019,514.52,643.15,2019-10-04,4326.029999999999
167,4088,Female,Chair,211.0,139.26,Industrial,Netherlands,Europe,16:23:00,10,July,2,1.0,417.78,2017,71.74000000000001,208.89,2017-07-10,139.26
168,1521,Male,Table,358.0,221.96,Beauty,Samoa,Oceania,22:57:00,7,April,1,5.0,340.1,2020,136.04,340.1,2020-04-07,118.14000000000001
169,1651,Female,Salad,126.0,88.2,Computers,Benin,Africa,18:55:00,27,August,5,5.0,598.5,2019,37.8,119.7,2019-08-27,157.5
170,3223,Female,Car,947.0,464.03,Sports,Malaysia,Asia,13:29:00,24,May,1,3.0,918.59,2019,482.97,918.59,2019-05-24,454.56000000000006
171,1209,Male,Fish,12.0,3.3599999999999994,Kids,Pakistan,Asia,14:18:00,13,February,5,9.0,54.6,2019,8.64,10.92,2019-02-13,37.800000000000004
172,2254,Male,Car,98.0,30.379999999999995,Toys,Switzerland,Europe,12:19:00,10,January,9,7.000000000000001,820.26,2019,67.62,91.14,2019-01-10,546.84
173,1038,Male,Gloves,271.0,92.14,Tools,Equatorial Guinea,Africa,22:30:00,12,February,10,4.0,2601.6000000000004,2016,178.86,260.16,2016-02-12,1680.2000000000003
174,882,Male,Chair,742.0,511.98,Shoes,Slovenia,Europe,16:39:00,20,January,2,8.0,1365.28,2017,230.01999999999998,682.64,2017-01-20,341.31999999999994
175,4466,Female,Chips,144.0,103.68,Beauty,Brunei,Asia,22:46:00,12,October,2,8.0,264.96,2017,40.31999999999999,132.48,2017-10-12,57.599999999999966
176,4178,Male,Fish,498.0,278.88,Tools,South Africa,Africa,11:45:00,11,June,7,2.0,3416.28,2020,219.12,488.04,2020-06-11,1464.1200000000003
177,157,Male,Chicken,584.0,385.44,Shoes,United States,North America,23:50:00,1,May,2,8.0,1074.56,2017,198.56,537.28,2017-05-01,303.67999999999995
178,3682,Male,Computer,25.0,7.75,Toys,Dominica,North America,10:19:00,9,December,2,8.0,46.0,2019,17.25,23.0,2019-12-09,30.5
179,2807,Male,Chips,736.0,419.52,Electronics,Finland,Europe,13:22:00,30,November,7,3.0,4997.44,2019,316.48,713.92,2019-11-30,2060.7999999999997
180,378,Female,Shirt,909.0,318.15,Jewelery,Aland Islands,Europe,14:33:00,14,March,1,1.0,899.91,2020,590.85,899.91,2020-03-14,581.76
181,4495,Female,Chips,61.0,13.420000000000002,Shoes,Moldova,Europe,10:48:00,29,November,6,6.0,344.04,2018,47.58,57.34,2018-11-29,263.52
182,753,Female,Cheese,576.0,345.6,Sports,U.S. Virgin Islands,North America,20:44:00,17,April,2,4.0,1105.92,2019,230.39999999999998,552.96,2019-04-17,414.72
183,4451,Male,Pants,790.0,450.3,Health,Greece,Europe,22:38:00,12,September,7,4.0,5308.8,2020,339.7,758.4,2020-09-12,2156.7000000000003
184,3319,Male,Tuna,91.0,24.569999999999997,Beauty,American Samoa,Oceania,16:58:00,22,June,10,2.0,891.8000000000001,2017,66.43,89.18,2017-06-22,646.1000000000001
185,296,Male,Fish,216.0,51.84,Clothing,Bulgaria,Europe,12:51:00,19,October,9,9.0,1769.04,2019,164.16,196.56,2019-10-19,1302.48
186,3547,Male,Shirt,67.0,50.92,Garden,Colombia,South America,19:51:00,3,May,8,4.0,514.56,2019,16.08,64.32,2019-05-03,107.19999999999993
187,3081,Female,Salad,898.0,592.6800000000001,Electronics,Guernsey,Europe,12:10:00,30,December,6,7.000000000000001,5010.84,2017,305.31999999999994,835.14,2017-12-30,1454.7599999999998
188,1867,Female,Hat,360.0,230.4,Outdoors,Ecuador,South America,13:57:00,30,December,3,6.0,1015.2,2020,129.6,338.40000000000003,2020-12-30,324.0
189,4113,Female,Table,196.0,70.56,Baby,Tunisia,Africa,23:19:00,23,January,9,6.0,1658.16,2017,125.44,184.24,2017-01-23,1023.1200000000001
190,3035,Male,Soap,805.0,378.35,Tools,Syria,Asia,17:40:00,17,July,3,5.0,2294.25,2020,426.65,764.75,2020-07-17,1159.1999999999998
191,1230,Female,Salad,775.0,341.0,Jewelery,Northern Mariana Islands,Oceania,13:34:00,3,March,4,6.0,2914.0,2018,434.0,728.5,2018-03-03,1550.0
192,4544,Female,Pants,66.0,20.46,Toys,Togo,Africa,14:25:00,29,August,6,6.0,372.24,2019,45.54,62.04,2019-08-29,249.48000000000002
193,578,Female,Mouse,276.0,104.88,Electronics,Australia,Oceania,23:50:00,23,December,10,9.0,2511.6,2017,171.12,251.16,2017-12-23,1462.8
194,1419,Female,Fish,545.0,207.1,Grocery,Lesotho,Africa,23:40:00,25,March,8,10.0,3924.0,2016,337.9,490.5,2016-03-25,2267.2
195,4175,Male,Cheese,920.0,460.0,Clothing,Greenland,North America,10:20:00,18,November,8,5.0,6992.0,2019,460.0,874.0,2019-11-18,3312.0
196,4517,Male,Sausages,475.0,370.5,Clothing,Belarus,Europe,14:22:00,1,July,5,10.0,2137.5,2020,104.5,427.5,2020-07-01,285.0
197,2530,Male,Hat,573.0,429.75,Computers,Lesotho,Africa,17:48:00,9,February,5,10.0,2578.5,2018,143.25,515.7,2018-02-09,429.75
198,3366,Female,Ball,763.0,610.4,Industrial,Finland,Europe,23:20:00,11,January,1,7.000000000000001,709.59,2018,152.60000000000002,709.59,2018-01-11,99.19000000000005
199,4301,Female,Ball,261.0,93.96,Shoes,Afghanistan,Asia,22:52:00,28,November,9,7.000000000000001,2184.57,2016,167.04000000000002,242.73000000000002,2016-11-28,1338.9300000000003
200,4640,Male,Gloves,638.0,293.48,Movies,Fiji,Oceania,12:50:00,17,April,1,7.000000000000001,593.34,2017,344.52,593.34,2017-04-17,299.86
201,167,Female,Gloves,61.0,34.77,Games,Rwanda,Africa,12:18:00,6,September,8,7.000000000000001,453.84,2020,26.229999999999997,56.73,2020-09-06,175.67999999999995
202,2781,Female,Chips,241.0,48.19999999999999,Outdoors,Andorra,Europe,20:46:00,3,November,6,3.0,1402.62,2017,192.8,233.76999999999998,2017-11-03,1113.42
203,3740,Female,Towels,703.0,421.8,Games,Tokelau,Oceania,16:13:00,25,March,9,10.0,5694.3,2016,281.2,632.7,2016-03-25,1898.1
204,2106,Male,Keyboard,708.0,205.32,Books,Jamaica,North America,17:44:00,26,April,7,7.000000000000001,4609.08,2017,502.68,658.4399999999999,2017-04-26,3171.84
205,4517,Male,Sausages,974.0,574.6600000000001,Outdoors,Papua New Guinea,Oceania,15:51:00,16,March,7,7.000000000000001,6340.74,2019,399.3399999999999,905.8199999999999,2019-03-16,2318.119999999999
206,2598,Male,Car,395.0,233.05,Automotive,Senegal,Africa,23:21:00,12,May,4,10.0,1422.0,2018,161.95,355.5,2018-05-12,489.79999999999995
207,3979,Male,Ball,357.0,82.11000000000001,Electronics,British Virgin Islands,North America,10:43:00,26,April,9,5.0,3052.35,2018,274.89,339.15,2018-04-26,2313.3599999999997
208,3382,Female,Computer,565.0,124.3,Industrial,Zambia,Africa,17:23:00,14,May,5,5.0,2683.75,2016,440.7,536.75,2016-05-14,2062.25
209,3437,Male,Chips,529.0,222.18,Music,Costa Rica,North America,22:46:00,23,September,10,10.0,4761.0,2020,306.82,476.1,2020-09-23,2539.2
210,4280,Male,Shirt,913.0,438.24,Health,Greece,Europe,23:52:00,16,September,5,4.0,4382.4,2020,474.76,876.4799999999999,2020-09-16,2191.2
211,2199,Female,Gloves,853.0,366.79,Clothing,Bahamas,North America,18:59:00,22,September,6,5.0,4862.1,2020,486.21,810.35,2020-09-22,2661.36
212,3943,Male,Pants,503.0,110.66000000000004,Baby,Myanmar,Asia,17:22:00,24,January,8,10.0,3621.6,2016,392.34,452.7,2016-01-24,2736.3199999999997
213,2296,Male,Bike,698.0,537.46,Garden,Bouvet Island,Antarctica,23:43:00,18,December,2,3.0,1354.12,2017,160.53999999999996,677.06,2017-12-18,279.1999999999998
214,3132,Male,Cheese,387.0,313.47,Computers,Republic of the Congo,Africa,20:36:00,30,October,9,4.0,3343.68,2017,73.52999999999997,371.52,2017-10-30,522.4499999999994
215,2877,Male,Soap,32.0,24.32,Sports,Gambia,Africa,20:41:00,13,July,4,9.0,116.48,2017,7.68,29.12,2017-07-13,19.200000000000003
216,4483,Male,Gloves,955.0,544.35,Kids,British Indian Ocean Territory,Asia,20:23:00,29,September,1,8.0,878.6,2018,410.65,878.6,2018-09-29,334.25
217,3350,Male,Fish,40.0,30.8,Automotive,South Korea,Asia,14:26:00,15,April,2,6.0,75.2,2020,9.2,37.6,2020-04-15,13.600000000000001
218,864,Female,Chicken,901.0,243.27,Books,Tajikistan,Asia,18:46:00,19,September,9,8.0,7460.28,2018,657.73,828.92,2018-09-19,5270.849999999999
219,3595,Female,Gloves,928.0,528.96,Kids,Iraq,Asia,13:43:00,25,October,3,3.0,2700.48,2017,399.03999999999996,900.16,2017-10-25,1113.6
220,2608,Female,Hat,746.0,581.88,Jewelery,Bolivia,South America,19:24:00,27,September,9,7.000000000000001,6244.02,2017,164.12,693.7800000000001,2017-09-27,1007.1000000000004
221,1394,Female,Chips,987.0,740.25,Automotive,Saint Pierre and Miquelon,North America,13:46:00,5,October,8,5.0,7501.2,2020,246.75,937.65,2020-10-05,1579.1999999999998
222,3023,Male,Table,27.0,6.210000000000001,Garden,Comoros,Africa,20:41:00,11,March,4,7.000000000000001,100.44,2019,20.79,25.11,2019-03-11,75.6
223,1386,Male,Fish,905.0,524.9,Kids,Andorra,Europe,12:10:00,21,April,3,10.0,2443.5,2019,380.1,814.5,2019-04-21,868.8000000000002
224,322,Male,Car,684.0,424.08,Kids,Samoa,Oceania,13:38:00,25,October,2,7.000000000000001,1272.24,2016,259.92,636.12,2016-10-25,424.08000000000004
225,2479,Female,Shoes,936.0,580.3199999999999,Sports,Germany,Europe,22:34:00,25,August,8,3.0,7263.36,2016,355.68000000000006,907.92,2016-08-25,2620.8
226,1995,Male,Chips,270.0,229.5,Sports,Zimbabwe,Africa,19:56:00,16,June,2,9.0,491.4,2020,40.5,245.7,2020-06-16,32.39999999999998
227,4623,Female,Mouse,657.0,354.78,Grocery,Christmas Island,Asia,20:57:00,18,December,7,4.0,4415.04,2018,302.22,630.72,2018-12-18,1931.58
228,1146,Female,Pants,948.0,796.3199999999999,Clothing,Thailand,Asia,17:13:00,26,May,4,1.0,3754.08,2017,151.68000000000006,938.52,2017-05-26,568.8000000000002
229,1640,Male,Shirt,648.0,447.12,Garden,Andorra,Europe,21:12:00,18,March,4,3.0,2514.24,2016,200.88,628.56,2016-03-18,725.7599999999998
230,731,Female,Fish,76.0,63.84,Baby,Lithuania,Europe,13:23:00,3,February,7,4.0,510.72,2018,12.159999999999997,72.96000000000001,2018-02-03,63.84000000000003
231,311,Female,Car,334.0,270.54,Electronics,Saint Vincent and the Grenadines,North America,19:45:00,21,March,10,7.000000000000001,3106.2,2018,63.45999999999998,310.62,2018-03-21,400.7999999999997
232,2516,Male,Cheese,728.0,291.2,Grocery,Turks and Caicos Islands,North America,21:49:00,4,March,7,1.0,5045.04,2018,436.8,720.72,2018-03-04,3006.6400000000003
233,665,Female,Cheese,52.0,35.879999999999995,Computers,Bulgaria,Europe,22:15:00,28,July,7,6.0,342.16,2020,16.120000000000005,48.88,2020-07-28,91.00000000000006
234,1682,Female,Salad,414.0,223.56,Jewelery,Jamaica,North America,19:45:00,12,June,7,10.0,2608.2000000000003,2019,190.44,372.6,2019-06-12,1043.2800000000002
235,2137,Female,Hat,631.0,252.4,Books,Norfolk Island,Oceania,15:58:00,7,December,7,5.0,4196.150000000001,2020,378.6,599.45,2020-12-07,2429.3500000000004
236,1616,Male,Chair,700.0,378.0,Home,Djibouti,Africa,20:15:00,28,June,3,7.000000000000001,1953.0,2016,322.0,651.0,2016-06-28,819.0
237,1994,Female,Fish,857.0,557.05,Electronics,United States,North America,23:55:00,29,June,2,3.0,1662.58,2017,299.95000000000005,831.29,2017-06-29,548.48
238,679,Female,Table,685.0,452.1,Automotive,Democratic Republic of the Congo,Africa,15:34:00,8,August,4,7.000000000000001,2548.2,2020,232.89999999999998,637.05,2020-08-08,739.7999999999997
239,872,Male,Chair,634.0,190.2,Industrial,Macedonia,Europe,11:38:00,25,October,6,8.0,3499.68,2019,443.8,583.28,2019-10-25,2358.48
240,1361,Female,Car,922.0,341.14,Games,Central African Republic,Africa,10:26:00,27,September,3,8.0,2544.7200000000003,2017,580.86,848.2400000000001,2017-09-27,1521.3000000000002
241,1783,Female,Gloves,212.0,114.48,Books,Qatar,Asia,15:51:00,12,May,3,2.0,623.28,2016,97.52,207.76,2016-05-12,279.84
242,3953,Male,Fish,396.0,130.68,Computers,Germany,Europe,14:23:00,16,February,3,7.000000000000001,1104.84,2019,265.32,368.28,2019-02-16,712.8
243,2974,Female,Ball,428.0,235.4,Outdoors,United States,North America,19:41:00,10,August,4,5.0,1626.4,2016,192.6,406.6,2016-08-10,684.8000000000001
244,2654,Female,Pizza,327.0,235.44,Toys,Saint Martin,North America,10:11:00,5,October,10,8.0,3008.4,2019,91.56,300.84000000000003,2019-10-05,654.0
245,4340,Male,Chips,35.0,21.7,Jewelery,Sao Tome and Principe,Africa,18:15:00,1,July,3,3.0,101.85,2016,13.3,33.949999999999996,2016-07-01,36.75
246,3731,Female,Chicken,269.0,83.38999999999999,Toys,Kyrgyzstan,Asia,22:31:00,19,March,6,10.0,1452.6,2016,185.61,242.1,2016-03-19,952.26
247,1142,Female,Gloves,855.0,564.3,Automotive,Iran,Asia,23:21:00,18,January,4,6.0,3214.8,2019,290.70000000000005,803.7,2019-01-18,957.6000000000004
248,1230,Female,Mouse,667.0,413.54,Health,Pitcairn,Oceania,13:51:00,1,August,6,4.0,3841.92,2017,253.45999999999998,640.32,2017-08-01,1360.6799999999998
249,3690,Male,Chips,211.0,67.52000000000001,Garden,Sri Lanka,Asia,22:29:00,11,September,1,8.0,194.12,2017,143.48,194.12,2017-09-11,126.6
250,1637,Female,Pants,402.0,156.78,Outdoors,Lesotho,Africa,19:38:00,4,August,1,7.000000000000001,373.86,2016,245.22,373.86,2016-08-04,217.08
251,2761,Male,Ball,776.0,217.28,Music,Indonesia,Asia,18:56:00,30,January,7,2.0,5323.360000000001,2019,558.72,760.4800000000001,2019-01-30,3802.4000000000005
252,3102,Male,Computer,18.0,7.199999999999999,Shoes,Bosnia and Herzegovina,Europe,21:39:00,23,February,3,1.0,53.46,2018,10.8,17.82,2018-02-23,31.860000000000003
253,653,Male,Cheese,406.0,320.74,Books,Niger,Africa,22:37:00,29,May,8,10.0,2923.2,2017,85.25999999999999,365.4,2017-05-29,357.27999999999975
254,1274,Female,Chicken,137.0,83.57,Movies,India,Asia,14:59:00,3,August,8,3.0,1063.12,2017,53.43000000000001,132.89,2017-08-03,394.55999999999995
255,2078,Female,Towels,631.0,347.05,Books,Algeria,Africa,13:58:00,1,December,7,9.0,4019.47,2020,283.95,574.2099999999999,2020-12-01,1590.12
256,2172,Male,Mouse,353.0,285.93,Automotive,Finland,Europe,14:27:00,3,September,4,9.0,1284.92,2019,67.07,321.23,2019-09-03,141.20000000000005
257,3037,Female,Fish,653.0,215.49,Outdoors,Puerto Rico,North America,11:36:00,10,December,3,9.0,1782.69,2016,437.51,594.23,2016-12-10,1136.22
258,3596,Male,Cheese,360.0,97.2,Kids,Vanuatu,Oceania,12:10:00,15,October,4,7.000000000000001,1339.2,2019,262.8,334.8,2019-10-15,950.4000000000001
259,3967,Male,Tuna,414.0,202.86,Health,Yemen,Asia,22:47:00,2,March,1,9.0,376.74,2016,211.14,376.74,2016-03-02,173.88
260,2648,Female,Chips,388.0,128.04000000000002,Books,Equatorial Guinea,Africa,20:23:00,9,July,9,7.000000000000001,3247.56,2017,259.96,360.84,2017-07-09,2095.2
261,3894,Male,Pizza,810.0,688.5,Home,Tajikistan,Asia,10:12:00,7,December,3,7.000000000000001,2259.9,2017,121.5,753.3000000000001,2017-12-07,194.4000000000001
262,2299,Male,Gloves,579.0,277.92,Books,Sint Maarten,North America,13:37:00,15,July,5,2.0,2837.1,2017,301.08,567.42,2017-07-15,1447.4999999999998
263,2305,Female,Pants,851.0,263.80999999999995,Books,East Timor,Oceania,14:21:00,6,February,7,8.0,5480.44,2018,587.19,782.92,2018-02-06,3633.77
264,2893,Male,Towels,72.0,22.32,Books,Guinea,Africa,17:38:00,21,October,2,7.000000000000001,133.92,2016,49.68,66.96,2016-10-21,89.27999999999999
265,1211,Male,Tuna,5.0,2.7,Clothing,Curacao,North America,21:33:00,27,May,3,9.0,13.65,2017,2.3,4.55,2017-05-27,5.549999999999999
266,3262,Male,Sausages,653.0,424.45,Music,Rwanda,Africa,12:48:00,14,November,2,8.0,1201.52,2016,228.55,600.76,2016-11-14,352.62
267,1495,Female,Tuna,689.0,351.39,Toys,Bolivia,South America,20:15:00,24,February,4,6.0,2590.64,2020,337.61,647.66,2020-02-24,1185.08
268,2501,Female,Chips,971.0,611.73,Garden,Montserrat,North America,23:15:00,14,January,9,6.0,8214.66,2019,359.27,912.74,2019-01-14,2709.09
269,3457,Male,Salad,584.0,455.52,Health,Sweden,Europe,23:41:00,17,August,8,10.0,4204.8,2017,128.48000000000002,525.6,2017-08-17,560.6400000000003
270,1409,Male,Soap,795.0,174.89999999999998,Grocery,Slovenia,Europe,18:28:00,5,June,7,9.0,5064.150000000001,2017,620.1,723.45,2017-06-05,3839.850000000001
271,4514,Female,Chips,352.0,221.76,Toys,Liberia,Africa,19:15:00,18,March,5,7.000000000000001,1636.8000000000002,2019,130.24,327.36,2019-03-18,528.0000000000002
272,969,Male,Pizza,427.0,123.82999999999998,Shoes,Tajikistan,Asia,13:25:00,8,September,3,2.0,1255.38,2017,303.17,418.46000000000004,2017-09-08,883.8900000000001
273,3202,Male,Car,606.0,424.2,Automotive,Suriname,South America,23:28:00,23,May,2,2.0,1187.76,2016,181.8,593.88,2016-05-23,339.36
274,2720,Female,Ball,292.0,198.56,Home,Myanmar,Asia,13:19:00,3,March,2,2.0,572.32,2017,93.44,286.16,2017-03-03,175.20000000000005
275,395,Female,Cheese,388.0,155.2,Books,Ukraine,Europe,19:59:00,3,October,1,1.0,384.12,2016,232.8,384.12,2016-10-03,228.92000000000002
276,167,Female,Soap,986.0,443.7000000000001,Clothing,Fiji,Oceania,12:29:00,21,June,3,7.000000000000001,2750.94,2016,542.3,916.98,2016-06-21,1419.8399999999997
277,3596,Female,Table,485.0,310.4,Health,Niue,Oceania,11:48:00,19,May,6,2.0,2851.8,2020,174.60000000000002,475.3,2020-05-19,989.4000000000003
278,4337,Male,Table,366.0,128.1,Outdoors,Indonesia,Asia,19:38:00,15,March,1,4.0,351.36,2020,237.9,351.36,2020-03-15,223.26000000000002
279,12,Female,Sausages,30.0,10.2,Sports,Burkina Faso,Africa,23:55:00,28,February,7,9.0,191.1,2019,19.8,27.3,2019-02-28,119.7
280,2636,Female,Salad,885.0,327.45000000000005,Books,Algeria,Africa,13:12:00,4,March,5,8.0,4071.0,2020,557.55,814.2,2020-03-04,2433.75
281,1192,Male,Mouse,458.0,128.24,Baby,Turks and Caicos Islands,North America,17:21:00,14,November,8,1.0,3627.36,2016,329.76,453.42,2016-11-14,2601.44
282,3103,Female,Soap,488.0,200.08,Garden,Sri Lanka,Asia,12:49:00,2,November,5,3.0,2366.8,2017,287.91999999999996,473.36,2017-11-02,1366.4
283,1662,Female,Gloves,27.0,8.100000000000001,Books,Puerto Rico,North America,13:40:00,10,January,2,1.0,53.46,2020,18.9,26.73,2020-01-10,37.26
284,393,Male,Table,62.0,13.020000000000003,Books,French Southern Territories,Antarctica,23:20:00,8,December,1,2.0,60.76,2019,48.98,60.76,2019-12-08,47.739999999999995
285,3775,Female,Pizza,610.0,219.6,Garden,Afghanistan,Asia,20:24:00,24,January,6,3.0,3550.2000000000003,2018,390.4,591.7,2018-01-24,2232.6000000000004
286,506,Male,Soap,891.0,187.11,Garden,Liberia,Africa,12:50:00,24,December,5,3.0,4321.35,2016,703.89,864.2700000000001,2016-12-24,3385.8
287,1658,Female,Chicken,513.0,364.23,Tools,Marshall Islands,Oceania,10:32:00,21,March,9,9.0,4201.47,2018,148.76999999999998,466.83000000000004,2018-03-21,923.4000000000001
288,1880,Male,Towels,938.0,253.26,Movies,Svalbard and Jan Mayen,Europe,18:17:00,9,July,1,10.0,844.2,2016,684.74,844.2,2016-07-09,590.94
289,2200,Male,Mouse,995.0,298.5,Electronics,United States Minor Outlying Islands,Oceania,18:32:00,4,January,1,2.0,975.1,2019,696.5,975.1,2019-01-04,676.6
290,3278,Male,Towels,327.0,65.39999999999998,Tools,Republic of the Congo,Africa,18:47:00,8,February,1,3.0,317.19,2016,261.6,317.19,2016-02-08,251.79000000000002
291,1682,Male,Salad,171.0,117.99,Movies,Venezuela,South America,11:46:00,26,September,8,8.0,1258.56,2016,53.010000000000005,157.32,2016-09-26,314.64
292,2168,Female,Bike,593.0,219.41000000000005,Electronics,Cuba,North America,10:17:00,1,June,2,5.0,1126.7,2018,373.5899999999999,563.35,2018-06-01,687.8799999999999
293,3218,Female,Car,507.0,207.87,Grocery,Ireland,Europe,17:42:00,12,June,2,6.0,953.16,2018,299.13,476.58,2018-06-12,537.42
294,4566,Female,Bike,230.0,66.69999999999999,Clothing,Azerbaijan,Asia,23:28:00,18,December,2,10.0,414.0,2016,163.3,207.0,2016-12-18,280.6
295,4096,Female,Car,531.0,345.15,Automotive,United States Minor Outlying Islands,Oceania,23:37:00,11,May,1,4.0,509.76,2017,185.85000000000002,509.76,2017-05-11,164.61
296,3185,Male,Shoes,802.0,601.5,Books,Hong Kong,Asia,12:13:00,3,December,1,2.0,785.96,2018,200.5,785.96,2018-12-03,184.46000000000004
297,1965,Male,Tuna,605.0,514.25,Books,Myanmar,Asia,18:37:00,11,April,2,5.0,1149.5,2017,90.75,574.75,2017-04-11,121.0
298,608,Female,Car,24.0,7.199999999999999,Electronics,Aruba,North America,18:41:00,24,January,9,5.0,205.2,2020,16.8,22.799999999999997,2020-01-24,140.39999999999998
299,1488,Female,Mouse,544.0,364.48,Grocery,Denmark,Europe,18:59:00,8,May,2,3.0,1055.36,2018,179.51999999999998,527.68,2018-05-08,326.39999999999986
300,4191,Male,Bacon,180.0,86.4,Shoes,Central African Republic,Africa,10:44:00,11,January,7,6.0,1184.4,2018,93.6,169.20000000000002,2018-01-11,579.6
301,2049,Female,Shoes,444.0,150.95999999999998,Beauty,Greenland,North America,14:57:00,13,October,4,1.0,1758.24,2018,293.04,439.56,2018-10-13,1154.4
302,3018,Male,Gloves,689.0,385.84,Outdoors,Lesotho,Africa,13:45:00,26,December,3,6.0,1942.98,2016,303.16,647.66,2016-12-26,785.46
303,589,Male,Table,76.0,33.44,Grocery,Ireland,Europe,18:15:00,20,March,4,5.0,288.8,2019,42.56,72.2,2019-03-20,155.04000000000002
304,973,Female,Pizza,130.0,97.5,Beauty,Guadeloupe,North America,10:28:00,22,December,8,1.0,1029.6,2017,32.5,128.7,2017-12-22,249.5999999999999
305,2167,Female,Fish,561.0,364.65,Kids,Uruguay,South America,13:33:00,5,January,4,7.000000000000001,2086.92,2020,196.35000000000002,521.73,2020-01-05,628.3200000000002
306,1927,Male,Chicken,32.0,9.920000000000002,Industrial,Italy,Europe,12:35:00,27,July,2,3.0,62.08,2017,22.08,31.04,2017-07-27,42.239999999999995
307,1978,Male,Pizza,330.0,207.9,Books,Bermuda,North America,23:21:00,10,October,6,6.0,1861.2,2019,122.1,310.2,2019-10-10,613.8
308,507,Female,Pizza,481.0,211.64,Shoes,Burkina Faso,Africa,16:33:00,13,November,3,5.0,1370.85,2017,269.36,456.95,2017-11-13,735.93
