,CustomerGender,ProductName,ProductPrice,CostOfGood,ProductCategory,CustomerCountry,CustomerContinent,OrderTime,OrderDay,OrderMonth,QuantitySold,discountPerQuantity,salePrice,OrderYear,ExpectedRevenue,PricePerQuantity,DiscountPercentage,dateOfPurchase
177,Female,Chips,144.0,103.68,Beauty,Brunei,Asia,22:46:00,12,October,2,0.08,264.96,2017,40.31999999999999,132.48,0.06,12 October 2017
178,Male,Fish,498.0,278.88,Tools,South Africa,Africa,11:45:00,11,June,7,0.02,3416.28,2020,219.12,488.04,0.0,11 June 2020
179,Male,Chicken,584.0,385.44,Shoes,United States,North America,23:50:00,1,May,2,0.08,1074.56,2017,198.56,537.28,0.01,1 May 2017
180,Male,Computer,25.0,7.75,Toys,Dominica,North America,10:19:00,9,December,2,0.08,46.0,2019,17.25,23.0,0.32,9 December 2019
181,Male,Chips,736.0,419.52,Electronics,Finland,Europe,13:22:00,30,November,7,0.03,4997.44,2019,316.48,713.92,0.0,30 November 2019
182,Female,Shirt,909.0,318.15,Jewelery,Aland Islands,Europe,14:33:00,14,March,1,0.01,899.91,2020,590.85,899.91,0.0,14 March 2020
183,Female,Chips,61.0,13.420000000000002,Shoes,Moldova,Europe,10:48:00,29,November,6,0.06,344.04,2018,47.58,57.34,0.1,29 November 2018
184,Female,Cheese,576.0,345.6,Sports,U.S. Virgin Islands,North America,20:44:00,17,April,2,0.04,1105.92,2019,230.39999999999998,552.96,0.01,17 April 2019
185,Male,Pants,790.0,450.3,Health,Greece,Europe,22:38:00,12,September,7,0.04,5308.8,2020,339.7,758.4,0.01,12 September 2020
186,Male,Tuna,91.0,24.569999999999997,Beauty,American Samoa,Oceania,16:58:00,22,June,10,0.02,891.8000000000001,2017,66.43,89.18,0.02,22 June 2017
187,Male,Fish,216.0,51.84,Clothing,Bulgaria,Europe,12:51:00,19,October,9,0.09,1769.04,2019,164.16,196.56,0.04,19 October 2019
188,Male,Shirt,67.0,50.92,Garden,Colombia,South America,19:51:00,3,May,8,0.04,514.56,2019,16.08,64.32,0.06,3 May 2019
189,Female,Salad,898.0,592.6800000000001,Electronics,Guernsey,Europe,12:10:00,30,December,6,0.07,5010.84,2017,305.31999999999994,835.14,0.01,30 December 2017
190,Female,Hat,360.0,230.4,Outdoors,Ecuador,South America,13:57:00,30,December,3,0.06,1015.2,2020,129.6,338.40000000000003,0.02,30 December 2020
191,Female,Table,196.0,70.56,Baby,Tunisia,Africa,23:19:00,23,January,9,0.06,1658.16,2017,125.44,184.24,0.03,23 January 2017
192,Male,Soap,805.0,378.35,Tools,Syria,Asia,17:40:00,17,July,3,0.05,2294.25,2020,426.65,764.75,0.01,17 July 2020
193,Female,Salad,775.0,341.0,Jewelery,Northern Mariana Islands,Oceania,13:34:00,3,March,4,0.06,2914.0,2018,434.0,728.5,0.01,3 March 2018
194,Female,Pants,66.0,20.46,Toys,Togo,Africa,14:25:00,29,August,6,0.06,372.24,2019,45.54,62.04,0.09,29 August 2019
195,Female,Mouse,276.0,104.88,Electronics,Australia,Oceania,23:50:00,23,December,10,0.09,2511.6,2017,171.12,251.16,0.03,23 December 2017
196,Female,Fish,545.0,207.1,Grocery,Lesotho,Africa,23:40:00,25,March,8,0.1,3924.0,2016,337.9,490.5,0.02,25 March 2016
197,Male,Cheese,920.0,460.0,Clothing,Greenland,North America,10:20:00,18,November,8,0.05,6992.0,2019,460.0,874.0,0.01,18 November 2019
198,Male,Sausages,475.0,370.5,Clothing,Belarus,Europe,14:22:00,1,July,5,0.1,2137.5,2020,104.5,427.5,0.02,1 July 2020
199,Male,Hat,573.0,429.75,Computers,Lesotho,Africa,17:48:00,9,February,5,0.1,2578.5,2018,143.25,515.7,0.02,9 February 2018
200,Female,Ball,763.0,610.4,Industrial,Finland,Europe,23:20:00,11,January,1,0.07,709.59,2018,152.60000000000002,709.59,0.01,11 January 2018
201,Female,Ball,261.0,93.96,Shoes,Afghanistan,Asia,22:52:00,28,November,9,0.07,2184.57,2016,167.04000000000002,242.73000000000002,0.03,28 November 2016
202,Male,Gloves,638.0,293.48,Movies,Fiji,Oceania,12:50:00,17,April,1,0.07,593.34,2017,344.52,593.34,0.01,17 April 2017
203,Female,Gloves,61.0,34.77,Games,Rwanda,Africa,12:18:00,6,September,8,0.07,453.84,2020,26.229999999999997,56.73,0.11,6 September 2020
204,Female,Chips,241.0,48.19999999999999,Outdoors,Andorra,Europe,20:46:00,3,November,6,0.03,1402.62,2017,192.8,233.76999999999998,0.01,3 November 2017
205,Female,Towels,703.0,421.8,Games,Tokelau,Oceania,16:13:00,25,March,9,0.1,5694.3,2016,281.2,632.7,0.01,25 March 2016
206,Male,Keyboard,708.0,205.32,Books,Jamaica,North America,17:44:00,26,April,7,0.07,4609.08,2017,502.68,658.4399999999999,0.01,26 April 2017
207,Male,Sausages,974.0,574.6600000000001,Outdoors,Papua New Guinea,Oceania,15:51:00,16,March,7,0.07,6340.74,2019,399.3399999999999,905.8199999999999,0.01,16 March 2019
208,Male,Car,395.0,233.05,Automotive,Senegal,Africa,23:21:00,12,May,4,0.1,1422.0,2018,161.95,355.5,0.03,12 May 2018
209,Male,Ball,357.0,82.11000000000001,Electronics,British Virgin Islands,North America,10:43:00,26,April,9,0.05,3052.35,2018,274.89,339.15,0.01,26 April 2018
210,Female,Computer,565.0,124.3,Industrial,Zambia,Africa,17:23:00,14,May,5,0.05,2683.75,2016,440.7,536.75,0.01,14 May 2016
211,Male,Chips,529.0,222.18,Music,Costa Rica,North America,22:46:00,23,September,10,0.1,4761.0,2020,306.82,476.1,0.02,23 September 2020
212,Male,Shirt,913.0,438.24,Health,Greece,Europe,23:52:00,16,September,5,0.04,4382.4,2020,474.76,876.4799999999999,0.0,16 September 2020
213,Female,Gloves,853.0,366.79,Clothing,Bahamas,North America,18:59:00,22,September,6,0.05,4862.1,2020,486.21,810.35,0.01,22 September 2020
214,Male,Pants,503.0,110.66000000000004,Baby,Myanmar,Asia,17:22:00,24,January,8,0.1,3621.6,2016,392.34,452.7,0.02,24 January 2016
215,Male,Bike,698.0,537.46,Garden,Bouvet Island,Antarctica,23:43:00,18,December,2,0.03,1354.12,2017,160.53999999999996,677.06,0.0,18 December 2017
216,Male,Cheese,387.0,313.47,Computers,Republic of the Congo,Africa,20:36:00,30,October,9,0.04,3343.68,2017,73.52999999999997,371.52,0.01,30 October 2017
217,Male,Soap,32.0,24.32,Sports,Gambia,Africa,20:41:00,13,July,4,0.09,116.48,2017,7.68,29.12,0.28,13 July 2017
218,Male,Gloves,955.0,544.35,Kids,British Indian Ocean Territory,Asia,20:23:00,29,September,1,0.08,878.6,2018,410.65,878.6,0.01,29 September 2018
219,Male,Fish,40.0,30.8,Automotive,South Korea,Asia,14:26:00,15,April,2,0.06,75.2,2020,9.2,37.6,0.15,15 April 2020
220,Female,Chicken,901.0,243.27,Books,Tajikistan,Asia,18:46:00,19,September,9,0.08,7460.28,2018,657.73,828.92,0.01,19 September 2018
221,Female,Gloves,928.0,528.96,Kids,Iraq,Asia,13:43:00,25,October,3,0.03,2700.48,2017,399.03999999999996,900.16,0.0,25 October 2017
222,Female,Hat,746.0,581.88,Jewelery,Bolivia,South America,19:24:00,27,September,9,0.07,6244.02,2017,164.12,693.7800000000001,0.01,27 September 2017
223,Female,Chips,987.0,740.25,Automotive,Saint Pierre and Miquelon,North America,13:46:00,5,October,8,0.05,7501.2,2020,246.75,937.65,0.01,5 October 2020
224,Male,Table,27.0,6.210000000000001,Garden,Comoros,Africa,20:41:00,11,March,4,0.07,100.44,2019,20.79,25.11,0.26,11 March 2019
225,Male,Fish,905.0,524.9,Kids,Andorra,Europe,12:10:00,21,April,3,0.1,2443.5,2019,380.1,814.5,0.01,21 April 2019
226,Male,Car,684.0,424.08,Kids,Samoa,Oceania,13:38:00,25,October,2,0.07,1272.24,2016,259.92,636.12,0.01,25 October 2016
227,Female,Shoes,936.0,580.3199999999999,Sports,Germany,Europe,22:34:00,25,August,8,0.03,7263.36,2016,355.68000000000006,907.92,0.0,25 August 2016
228,Male,Chips,270.0,229.5,Sports,Zimbabwe,Africa,19:56:00,16,June,2,0.09,491.4,2020,40.5,245.7,0.03,16 June 2020
229,Female,Mouse,657.0,354.78,Grocery,Christmas Island,Asia,20:57:00,18,December,7,0.04,4415.04,2018,302.22,630.72,0.01,18 December 2018
230,Female,Pants,948.0,796.3199999999999,Clothing,Thailand,Asia,17:13:00,26,May,4,0.01,3754.08,2017,151.68000000000006,938.52,0.0,26 May 2017
231,Male,Shirt,648.0,447.12,Garden,Andorra,Europe,21:12:00,18,March,4,0.03,2514.24,2016,200.88,628.56,0.0,18 March 2016
232,Female,Fish,76.0,63.84,Baby,Lithuania,Europe,13:23:00,3,February,7,0.04,510.72,2018,12.159999999999997,72.96000000000001,0.05,3 February 2018
233,Female,Car,334.0,270.54,Electronics,Saint Vincent and the Grenadines,North America,19:45:00,21,March,10,0.07,3106.2,2018,63.45999999999998,310.62,0.02,21 March 2018
234,Male,Cheese,728.0,291.2,Grocery,Turks and Caicos Islands,North America,21:49:00,4,March,7,0.01,5045.04,2018,436.8,720.72,0.0,4 March 2018
235,Female,Cheese,52.0,35.879999999999995,Computers,Bulgaria,Europe,22:15:00,28,July,7,0.06,342.16,2020,16.120000000000005,48.88,0.12,28 July 2020
236,Female,Salad,414.0,223.56,Jewelery,Jamaica,North America,19:45:00,12,June,7,0.1,2608.2000000000003,2019,190.44,372.6,0.02,12 June 2019
237,Female,Hat,631.0,252.4,Books,Norfolk Island,Oceania,15:58:00,7,December,7,0.05,4196.150000000001,2020,378.6,599.45,0.01,7 December 2020
238,Male,Chair,700.0,378.0,Home,Djibouti,Africa,20:15:00,28,June,3,0.07,1953.0,2016,322.0,651.0,0.01,28 June 2016
239,Female,Fish,857.0,557.05,Electronics,United States,North America,23:55:00,29,June,2,0.03,1662.58,2017,299.95000000000005,831.29,0.0,29 June 2017
240,Female,Table,685.0,452.1,Automotive,Democratic Republic of the Congo,Africa,15:34:00,8,August,4,0.07,2548.2,2020,232.89999999999998,637.05,0.01,8 August 2020
241,Male,Chair,634.0,190.2,Industrial,Macedonia,Europe,11:38:00,25,October,6,0.08,3499.68,2019,443.8,583.28,0.01,25 October 2019
242,Female,Car,922.0,341.14,Games,Central African Republic,Africa,10:26:00,27,September,3,0.08,2544.7200000000003,2017,580.86,848.2400000000001,0.01,27 September 2017
243,Female,Gloves,212.0,114.48,Books,Qatar,Asia,15:51:00,12,May,3,0.02,623.28,2016,97.52,207.76,0.01,12 May 2016
244,Male,Fish,396.0,130.68,Computers,Germany,Europe,14:23:00,16,February,3,0.07,1104.84,2019,265.32,368.28,0.02,16 February 2019
245,Female,Ball,428.0,235.4,Outdoors,United States,North America,19:41:00,10,August,4,0.05,1626.4,2016,192.6,406.6,0.01,10 August 2016
246,Female,Pizza,327.0,235.44,Toys,Saint Martin,North America,10:11:00,5,October,10,0.08,3008.4,2019,91.56,300.84000000000003,0.02,5 October 2019
247,Male,Chips,35.0,21.7,Jewelery,Sao Tome and Principe,Africa,18:15:00,1,July,3,0.03,101.85,2016,13.3,33.949999999999996,0.09,1 July 2016
248,Female,Chicken,269.0,83.38999999999999,Toys,Kyrgyzstan,Asia,22:31:00,19,March,6,0.1,1452.6,2016,185.61,242.1,0.04,19 March 2016
249,Female,Gloves,855.0,564.3,Automotive,Iran,Asia,23:21:00,18,January,4,0.06,3214.8,2019,290.70000000000005,803.7,0.01,18 January 2019
250,Female,Mouse,667.0,413.54,Health,Pitcairn,Oceania,13:51:00,1,August,6,0.04,3841.92,2017,253.45999999999998,640.32,0.01,1 August 2017
251,Male,Chips,211.0,67.52000000000001,Garden,Sri Lanka,Asia,22:29:00,11,September,1,0.08,194.12,2017,143.48,194.12,0.04,11 September 2017
252,Female,Pants,402.0,156.78,Outdoors,Lesotho,Africa,19:38:00,4,August,1,0.07,373.86,2016,245.22,373.86,0.02,4 August 2016
253,Male,Ball,776.0,217.28,Music,Indonesia,Asia,18:56:00,30,January,7,0.02,5323.360000000001,2019,558.72,760.4800000000001,0.0,30 January 2019
254,Male,Computer,18.0,7.199999999999999,Shoes,Bosnia and Herzegovina,Europe,21:39:00,23,February,3,0.01,53.46,2018,10.8,17.82,0.06,23 February 2018
255,Male,Cheese,406.0,320.74,Books,Niger,Africa,22:37:00,29,May,8,0.1,2923.2,2017,85.25999999999999,365.4,0.02,29 May 2017
256,Female,Chicken,137.0,83.57,Movies,India,Asia,14:59:00,3,August,8,0.03,1063.12,2017,53.43000000000001,132.89,0.02,3 August 2017
257,Female,Towels,631.0,347.05,Books,Algeria,Africa,13:58:00,1,December,7,0.09,4019.47,2020,283.95,574.2099999999999,0.01,1 December 2020
258,Male,Mouse,353.0,285.93,Automotive,Finland,Europe,14:27:00,3,September,4,0.09,1284.92,2019,67.07,321.23,0.03,3 September 2019
259,Female,Fish,653.0,215.49,Outdoors,Puerto Rico,North America,11:36:00,10,December,3,0.09,1782.69,2016,437.51,594.23,0.01,10 December 2016
260,Male,Cheese,360.0,97.2,Kids,Vanuatu,Oceania,12:10:00,15,October,4,0.07,1339.2,2019,262.8,334.8,0.02,15 October 2019
261,Male,Tuna,414.0,202.86,Health,Yemen,Asia,22:47:00,2,March,1,0.09,376.74,2016,211.14,376.74,0.02,2 March 2016
262,Female,Chips,388.0,128.04000000000002,Books,Equatorial Guinea,Africa,20:23:00,9,July,9,0.07,3247.56,2017,259.96,360.84,0.02,9 July 2017
263,Male,Pizza,810.0,688.5,Home,Tajikistan,Asia,10:12:00,7,December,3,0.07,2259.9,2017,121.5,753.3000000000001,0.01,7 December 2017
264,Male,Gloves,579.0,277.92,Books,Sint Maarten,North America,13:37:00,15,July,5,0.02,2837.1,2017,301.08,567.42,0.0,15 July 2017
265,Female,Pants,851.0,263.80999999999995,Books,East Timor,Oceania,14:21:00,6,February,7,0.08,5480.44,2018,587.19,782.92,0.01,6 February 2018
266,Male,Towels,72.0,22.32,Books,Guinea,Africa,17:38:00,21,October,2,0.07,133.92,2016,49.68,66.96,0.1,21 October 2016
267,Male,Tuna,5.0,2.7,Clothing,Curacao,North America,21:33:00,27,May,3,0.09,13.65,2017,2.3,4.55,1.8,27 May 2017
268,Male,Sausages,653.0,424.45,Music,Rwanda,Africa,12:48:00,14,November,2,0.08,1201.52,2016,228.55,600.76,0.01,14 November 2016
269,Female,Tuna,689.0,351.39,Toys,Bolivia,South America,20:15:00,24,February,4,0.06,2590.64,2020,337.61,647.66,0.01,24 February 2020
270,Female,Chips,971.0,611.73,Garden,Montserrat,North America,23:15:00,14,January,9,0.06,8214.66,2019,359.27,912.74,0.01,14 January 2019
271,Male,Salad,584.0,455.52,Health,Sweden,Europe,23:41:00,17,August,8,0.1,4204.8,2017,128.48000000000002,525.6,0.02,17 August 2017
272,Male,Soap,795.0,174.89999999999998,Grocery,Slovenia,Europe,18:28:00,5,June,7,0.09,5064.150000000001,2017,620.1,723.45,0.01,5 June 2017
273,Female,Chips,352.0,221.76,Toys,Liberia,Africa,19:15:00,18,March,5,0.07,1636.8000000000002,2019,130.24,327.36,0.02,18 March 2019
274,Male,Pizza,427.0,123.82999999999998,Shoes,Tajikistan,Asia,13:25:00,8,September,3,0.02,1255.38,2017,303.17,418.46000000000004,0.0,8 September 2017
275,Male,Car,606.0,424.2,Automotive,Suriname,South America,23:28:00,23,May,2,0.02,1187.76,2016,181.8,593.88,0.0,23 May 2016
276,Female,Ball,292.0,198.56,Home,Myanmar,Asia,13:19:00,3,March,2,0.02,572.32,2017,93.44,286.16,0.01,3 March 2017
277,Female,Cheese,388.0,155.2,Books,Ukraine,Europe,19:59:00,3,October,1,0.01,384.12,2016,232.8,384.12,0.0,3 October 2016
278,Female,Soap,986.0,443.7000000000001,Clothing,Fiji,Oceania,12:29:00,21,June,3,0.07,2750.94,2016,542.3,916.98,0.01,21 June 2016
279,Female,Table,485.0,310.4,Health,Niue,Oceania,11:48:00,19,May,6,0.02,2851.8,2020,174.60000000000002,475.3,0.0,19 May 2020
280,Male,Table,366.0,128.1,Outdoors,Indonesia,Asia,19:38:00,15,March,1,0.04,351.36,2020,237.9,351.36,0.01,15 March 2020
281,Female,Sausages,30.0,10.2,Sports,Burkina Faso,Africa,23:55:00,28,February,7,0.09,191.1,2019,19.8,27.3,0.3,28 February 2019
282,Female,Salad,885.0,327.45000000000005,Books,Algeria,Africa,13:12:00,4,March,5,0.08,4071.0,2020,557.55,814.2,0.01,4 March 2020
283,Male,Mouse,458.0,128.24,Baby,Turks and Caicos Islands,North America,17:21:00,14,November,8,0.01,3627.36,2016,329.76,453.42,0.0,14 November 2016
284,Female,Soap,488.0,200.08,Garden,Sri Lanka,Asia,12:49:00,2,November,5,0.03,2366.8,2017,287.91999999999996,473.36,0.01,2 November 2017
285,Female,Gloves,27.0,8.100000000000001,Books,Puerto Rico,North America,13:40:00,10,January,2,0.01,53.46,2020,18.9,26.73,0.04,10 January 2020
286,Male,Table,62.0,13.020000000000003,Books,French Southern Territories,Antarctica,23:20:00,8,December,1,0.02,60.76,2019,48.98,60.76,0.03,8 December 2019
287,Female,Pizza,610.0,219.6,Garden,Afghanistan,Asia,20:24:00,24,January,6,0.03,3550.2000000000003,2018,390.4,591.7,0.0,24 January 2018
288,Male,Soap,891.0,187.11,Garden,Liberia,Africa,12:50:00,24,December,5,0.03,4321.35,2016,703.89,864.2700000000001,0.0,24 December 2016
289,Female,Chicken,513.0,364.23,Tools,Marshall Islands,Oceania,10:32:00,21,March,9,0.09,4201.47,2018,148.76999999999998,466.83000000000004,0.02,21 March 2018
290,Male,Towels,938.0,253.26,Movies,Svalbard and Jan Mayen,Europe,18:17:00,9,July,1,0.1,844.2,2016,684.74,844.2,0.01,9 July 2016
291,Male,Mouse,995.0,298.5,Electronics,United States Minor Outlying Islands,Oceania,18:32:00,4,January,1,0.02,975.1,2019,696.5,975.1,0.0,4 January 2019
292,Male,Towels,327.0,65.39999999999998,Tools,Republic of the Congo,Africa,18:47:00,8,February,1,0.03,317.19,2016,261.6,317.19,0.01,8 February 2016
293,Male,Salad,171.0,117.99,Movies,Venezuela,South America,11:46:00,26,September,8,0.08,1258.56,2016,53.010000000000005,157.32,0.05,26 September 2016
294,Female,Bike,593.0,219.41000000000005,Electronics,Cuba,North America,10:17:00,1,June,2,0.05,1126.7,2018,373.5899999999999,563.35,0.01,1 June 2018
295,Female,Car,507.0,207.87,Grocery,Ireland,Europe,17:42:00,12,June,2,0.06,953.16,2018,299.13,476.58,0.01,12 June 2018
296,Female,Bike,230.0,66.69999999999999,Clothing,Azerbaijan,Asia,23:28:00,18,December,2,0.1,414.0,2016,163.3,207.0,0.04,18 December 2016
297,Female,Car,531.0,345.15,Automotive,United States Minor Outlying Islands,Oceania,23:37:00,11,May,1,0.04,509.76,2017,185.85000000000002,509.76,0.01,11 May 2017
298,Male,Shoes,802.0,601.5,Books,Hong Kong,Asia,12:13:00,3,December,1,0.02,785.96,2018,200.5,785.96,0.0,3 December 2018
299,Male,Tuna,605.0,514.25,Books,Myanmar,Asia,18:37:00,11,April,2,0.05,1149.5,2017,90.75,574.75,0.01,11 April 2017
300,Female,Car,24.0,7.199999999999999,Electronics,Aruba,North America,18:41:00,24,January,9,0.05,205.2,2020,16.8,22.799999999999997,0.21,24 January 2020
301,Female,Mouse,544.0,364.48,Grocery,Denmark,Europe,18:59:00,8,May,2,0.03,1055.36,2018,179.51999999999998,527.68,0.01,8 May 2018
302,Male,Bacon,180.0,86.4,Shoes,Central African Republic,Africa,10:44:00,11,January,7,0.06,1184.4,2018,93.6,169.20000000000002,0.03,11 January 2018
303,Female,Shoes,444.0,150.95999999999998,Beauty,Greenland,North America,14:57:00,13,October,4,0.01,1758.24,2018,293.04,439.56,0.0,13 October 2018
304,Male,Gloves,689.0,385.84,Outdoors,Lesotho,Africa,13:45:00,26,December,3,0.06,1942.98,2016,303.16,647.66,0.01,26 December 2016
305,Male,Table,76.0,33.44,Grocery,Ireland,Europe,18:15:00,20,March,4,0.05,288.8,2019,42.56,72.2,0.07,20 March 2019
306,Female,Pizza,130.0,97.5,Beauty,Guadeloupe,North America,10:28:00,22,December,8,0.01,1029.6,2017,32.5,128.7,0.01,22 December 2017
307,Female,Fish,561.0,364.65,Kids,Uruguay,South America,13:33:00,5,January,4,0.07,2086.92,2020,196.35000000000002,521.73,0.01,5 January 2020
308,Male,Chicken,32.0,9.920000000000002,Industrial,Italy,Europe,12:35:00,27,July,2,0.03,62.08,2017,22.08,31.04,0.09,27 July 2017
309,Male,Pizza,330.0,207.9,Books,Bermuda,North America,23:21:00,10,October,6,0.06,1861.2,2019,122.1,310.2,0.02,10 October 2019
310,Female,Pizza,481.0,211.64,Shoes,Burkina Faso,Africa,16:33:00,13,November,3,0.05,1370.85,2017,269.36,456.95,0.01,13 November 2017
311,Female,Hat,816.0,563.04,Computers,Uganda,Africa,17:15:00,21,July,6,0.1,4406.4,2016,252.96000000000004,734.4,0.01,21 July 2016
312,Female,Shoes,315.0,233.1,Games,Denmark,Europe,17:48:00,30,October,1,0.04,302.4,2017,81.9,302.4,0.01,30 October 2017
313,Male,Bacon,85.0,53.55,Beauty,Kyrgyzstan,Asia,22:33:00,19,April,4,0.05,323.0,2020,31.450000000000003,80.75,0.06,19 April 2020
314,Female,Soap,396.0,106.92000000000002,Music,Western Sahara,Africa,16:32:00,17,July,6,0.04,2280.96,2018,289.08,380.16,0.01,17 July 2018
315,Male,Sausages,516.0,356.04,Automotive,American Samoa,Oceania,17:57:00,20,January,5,0.01,2554.2,2018,159.95999999999998,510.84,0.0,20 January 2018
316,Female,Chicken,373.0,160.39,Toys,Cuba,North America,15:21:00,14,December,3,0.03,1085.43,2017,212.61,361.81,0.01,14 December 2017
317,Male,Fish,4.0,2.04,Books,Haiti,North America,12:31:00,30,January,8,0.08,29.44,2020,1.96,3.68,2.0,30 January 2020
318,Male,Soap,186.0,48.360000000000014,Tools,United States,North America,17:23:00,21,May,8,0.1,1339.2,2018,137.64,167.4,0.05,21 May 2018
319,Female,Gloves,940.0,639.2,Books,Laos,Asia,19:38:00,24,October,5,0.01,4653.0,2019,300.79999999999995,930.6,0.0,24 October 2019
320,Male,Hat,586.0,175.8,Baby,Norfolk Island,Oceania,12:43:00,9,February,3,0.04,1687.6799999999998,2019,410.2,562.56,0.01,9 February 2019
321,Female,Towels,659.0,546.97,Baby,Bahrain,Asia,22:10:00,1,July,5,0.03,3196.15,2017,112.02999999999997,639.23,0.0,1 July 2017
322,Male,Keyboard,317.0,164.84,Shoes,Nepal,Asia,21:52:00,3,April,8,0.05,2409.2,2017,152.16,301.15,0.02,3 April 2017
323,Male,Gloves,270.0,205.2,Industrial,Cambodia,Asia,12:30:00,20,March,5,0.08,1242.0,2020,64.80000000000001,248.4,0.03,20 March 2020
324,Female,Gloves,276.0,74.52000000000001,Games,Germany,Europe,13:53:00,4,May,10,0.07,2566.8,2019,201.48,256.68,0.03,4 May 2019
325,Female,Chips,652.0,163.0,Books,Maldives,Asia,17:25:00,12,August,10,0.08,5998.400000000001,2017,489.0,599.84,0.01,12 August 2017
326,Female,Fish,406.0,138.04000000000002,Shoes,French Southern Territories,Antarctica,16:14:00,23,September,1,0.06,381.64,2016,267.96,381.64,0.01,23 September 2016
327,Male,Shirt,741.0,429.78,Computers,North Korea,Asia,11:44:00,11,October,8,0.1,5335.2,2016,311.22,666.9,0.01,11 October 2016
328,Female,Towels,543.0,401.82,Baby,Syria,Asia,15:12:00,11,March,1,0.01,537.57,2016,141.18,537.57,0.0,11 March 2016
329,Female,Computer,609.0,401.94,Music,Trinidad and Tobago,North America,19:53:00,23,December,8,0.09,4433.52,2019,207.06,554.19,0.01,23 December 2019
330,Male,Pants,608.0,370.88,Baby,Andorra,Europe,16:11:00,14,May,6,0.01,3611.52,2016,237.12,601.92,0.0,14 May 2016
331,Female,Pizza,696.0,174.0,Tools,Mauritania,Africa,10:39:00,12,January,2,0.07,1294.56,2017,522.0,647.28,0.01,12 January 2017
332,Male,Shirt,70.0,27.3,Movies,Ireland,Europe,17:56:00,26,November,9,0.03,611.1,2016,42.7,67.9,0.04,26 November 2016
333,Male,Keyboard,531.0,286.74,Movies,Micronesia,Oceania,12:14:00,18,January,6,0.05,3026.7,2017,244.26,504.45,0.01,18 January 2017
